39,3,189623,3,13,2,2, Unmarried,2,1,0,0,60,2, <=50K
43,3,115806,2,14,2,6, Unmarried,2,2,0,2547,40,2, >50K
18,0,28357,3,10,3,0, Own-child,2,2,0,0,20,2, <=50K
52,3,226084,1,9,2,2, Other-relative,2,2,0,0,40,2, <=50K
18,3,150817,1,9,3,2, Own-child,2,2,0,0,20,2, <=50K
27,2,190911,1,9,3,2, Own-child,2,1,0,0,45,2, <=50K
27,2,120126,3,13,1,6, Husband,2,1,0,1887,45,2, >50K
45,1,255559,1,9,3,4, Not-in-family,2,2,0,0,40,2, <=50K
79,0,142370,2,15,1,0, Husband,2,1,0,0,10,2, <=50K
24,3,173679,2,11,1,2, Husband,2,1,0,0,20,2, <=50K
25,3,35854,3,10,1,2, Unmarried,2,2,0,0,40,2, <=50K
42,2,82161,1,6,2,2, Unmarried,2,1,0,0,35,2, <=50K
63,2,129845,1,4,1,4, Husband,2,1,0,0,40,2, <=50K
40,3,226505,1,9,1,4, Wife,2,2,0,0,46,2, >50K
47,3,151584,2,15,1,6, Husband,2,1,7688,0,60,2, >50K
42,3,136419,1,9,1,4, Husband,2,1,0,0,50,2, >50K
42,3,66460,3,10,2,6, Unmarried,2,2,0,0,45,2, <=50K
63,1,379940,3,13,1,4, Husband,2,1,0,0,40,2, >50K
37,1,102936,3,13,2,4, Unmarried,2,2,0,0,55,2, <=50K
65,3,205309,1,9,1,4, Husband,2,1,0,0,20,2, <=50K
30,0,156890,1,6,2,0, Unmarried,2,1,0,0,40,2, <=50K
62,3,208711,3,13,1,4, Husband,2,1,7688,0,50,2, >50K
46,3,137547,1,9,2,4, Not-in-family,1,1,0,0,40,2, <=50K
23,3,220168,1,9,3,2, Other-relative,3,2,0,0,25,3, <=50K
47,1,37672,3,13,1,4, Wife,2,2,0,0,45,2, <=50K
20,3,196643,3,10,3,2, Own-child,2,1,0,0,20,2, <=50K
21,0,355686,1,9,3,0, Own-child,2,2,0,0,10,2, <=50K
28,3,197484,1,9,3,6, Own-child,2,1,0,0,40,2, <=50K
61,1,115023,1,9,1,2, Husband,2,1,0,0,40,2, <=50K
30,1,234824,1,9,1,2, Wife,2,2,0,0,72,2, <=50K
30,1,361497,3,13,1,2, Husband,2,1,0,0,72,2, >50K
29,3,351871,3,13,3,2, Not-in-family,2,1,0,0,50,2, >50K
39,3,324231,1,9,2,3, Unmarried,3,2,0,0,40,2, <=50K
23,3,123490,1,7,2,2, Unmarried,2,2,0,0,35,2, <=50K
32,3,188245,1,7,3,2, Unmarried,3,2,0,0,40,2, <=50K
63,3,50349,1,9,2,2, Not-in-family,2,2,0,0,34,2, <=50K
19,2,47176,3,10,3,4, Not-in-family,2,2,0,0,15,2, <=50K
57,1,290661,2,16,2,4, Not-in-family,2,1,0,0,60,2, >50K
41,3,221172,3,13,1,4, Husband,2,1,0,0,40,2, >50K
23,3,188950,2,11,3,2, Own-child,2,1,0,0,40,2, <=50K
30,3,356882,2,16,3,4, Own-child,2,1,0,0,20,2, <=50K
43,2,150533,2,12,1,6, Husband,2,1,0,0,50,2, <=50K
64,2,167149,1,4,1,2, Husband,2,1,0,0,25,2, <=50K
56,3,301835,1,3,2,3, Not-in-family,2,1,0,0,40,2, <=50K
32,3,313729,1,9,1,4, Husband,2,1,0,0,40,2, <=50K
55,3,130957,1,9,1,4, Husband,2,1,0,0,45,2, <=50K
17,3,197732,1,7,3,2, Own-child,2,2,0,0,12,2, <=50K
17,3,250541,1,6,3,2, Own-child,3,1,0,0,20,2, <=50K
29,3,218785,3,10,1,4, Wife,2,2,0,0,65,2, <=50K
23,0,232512,1,9,2,0, Own-child,2,2,0,0,40,2, <=50K
37,3,194630,1,9,2,4, Not-in-family,2,1,0,0,50,2, <=50K
39,3,38721,1,9,2,2, Unmarried,2,2,0,0,22,2, <=50K
36,3,201519,3,13,1,6, Wife,2,2,0,0,40,2, >50K
50,3,279337,3,13,2,6, Not-in-family,2,1,0,0,55,2, >50K
41,0,27187,2,11,1,0, Husband,2,1,0,2415,12,2, >50K
31,3,87560,3,10,3,3, Not-in-family,2,2,0,0,50,2, <=50K
71,0,100820,1,9,1,0, Husband,2,1,0,2489,15,2, <=50K
56,3,208431,3,10,2,6, Not-in-family,3,2,0,0,32,2, <=50K
51,3,143822,3,10,1,4, Husband,2,1,7298,0,40,2, >50K
20,3,163205,3,10,2,2, Own-child,2,2,0,0,30,2, <=50K
53,3,171924,3,13,2,4, Not-in-family,2,1,14344,0,55,2, >50K
33,1,137616,2,14,3,4, Not-in-family,3,2,0,0,35,2, <=50K
27,3,156516,3,10,1,4, Wife,3,2,0,2377,20,2, <=50K
40,3,119101,3,10,1,4, Husband,2,1,5178,0,40,2, >50K
45,3,117556,3,10,2,4, Unmarried,3,2,0,0,32,2, <=50K
54,3,147863,2,11,1,4, Husband,1,1,5013,0,40,2, <=50K
33,2,24504,1,9,2,4, Other-relative,2,1,0,0,50,2, <=50K
27,0,157624,1,9,2,0, Other-relative,2,2,0,0,40,2, <=50K
36,3,181721,1,6,3,6, Own-child,3,1,0,0,60,2, <=50K
42,1,55363,2,14,1,4, Husband,2,1,0,0,55,2, >50K
33,3,92865,3,10,3,4, Own-child,2,2,0,0,40,2, <=50K
19,3,258633,3,10,3,4, Own-child,2,2,0,0,25,0, <=50K
52,1,221532,3,13,1,6, Husband,2,1,0,0,45,2, >50K
41,1,183224,2,14,1,4, Wife,1,2,0,0,40,1, >50K
30,3,381153,3,10,1,4, Husband,2,1,0,0,40,2, <=50K
22,3,300871,3,10,3,4, Own-child,2,1,0,0,40,2, <=50K
47,3,33710,3,13,1,6, Husband,2,1,3103,0,60,2, >50K
26,3,158333,1,3,3,2, Not-in-family,2,1,0,0,40,3, <=50K
36,3,288103,1,7,2,3, Not-in-family,3,1,0,0,40,2, <=50K
35,3,108907,1,9,2,3, Unmarried,2,1,0,0,40,2, <=50K
46,3,358533,3,10,1,2, Husband,3,1,0,0,40,2, >50K
24,3,126613,3,13,3,4, Own-child,2,2,0,0,8,2, <=50K
30,3,164190,2,11,1,4, Husband,2,1,5178,0,52,2, >50K
38,3,199816,1,9,2,3, Own-child,2,1,0,0,40,2, <=50K
50,3,98228,1,9,2,2, Unmarried,2,2,0,0,45,2, <=50K
41,1,129060,3,10,2,4, Unmarried,3,2,0,0,40,2, <=50K
38,3,22245,1,9,1,6, Husband,2,1,0,0,60,2, >50K
36,3,226918,3,13,3,2, Not-in-family,3,1,0,0,48,2, <=50K
47,3,398652,1,9,1,2, Husband,2,1,0,0,50,2, >50K
59,3,268840,3,10,1,4, Other-relative,2,2,0,0,16,2, >50K
35,0,103710,3,13,2,0, Unmarried,2,2,0,0,16,0, <=50K
59,3,91384,2,16,1,4, Husband,2,1,0,0,60,2, >50K
52,3,174767,3,10,1,6, Husband,2,1,0,0,45,2, >50K
37,2,126675,2,11,1,2, Husband,2,1,0,0,60,2, >50K
52,3,82285,3,13,1,2, Other-relative,3,2,0,0,40,2, <=50K
51,3,177727,2,12,1,4, Husband,2,1,0,0,45,2, >50K
67,2,345236,3,13,1,6, Husband,2,1,0,0,55,2, <=50K
58,0,347692,1,7,2,0, Not-in-family,3,1,0,0,15,2, <=50K
68,3,156000,1,6,2,2, Unmarried,3,2,0,0,20,2, <=50K
71,3,228806,1,5,2,2, Not-in-family,3,2,0,0,6,2, <=50K
49,1,184428,2,14,1,4, Husband,2,1,0,0,40,2, <=50K
35,1,102938,1,9,1,2, Husband,2,1,0,0,40,2, <=50K
18,3,161063,1,9,3,4, Own-child,2,1,0,0,40,2, <=50K
29,3,253752,1,6,1,6, Wife,2,2,0,0,40,2, <=50K
47,2,274800,3,13,1,4, Husband,2,1,0,0,60,2, <=50K
31,3,129804,1,5,3,6, Not-in-family,2,1,0,0,40,2, <=50K
22,1,65547,3,10,3,6, Not-in-family,3,1,0,0,40,2, <=50K
20,3,107658,3,10,3,3, Not-in-family,2,2,0,0,10,2, <=50K
57,3,161097,1,9,2,2, Not-in-family,2,2,0,0,26,2, <=50K
18,3,118376,3,10,3,2, Own-child,2,2,0,0,15,2, <=50K
32,3,131224,1,9,1,4, Husband,2,1,0,0,40,2, <=50K
39,3,120985,1,9,2,2, Own-child,2,1,0,0,40,2, <=50K
37,3,215392,3,13,2,4, Not-in-family,2,2,0,0,40,2, <=50K
51,3,63685,1,9,1,2, Husband,1,1,0,0,50,1, <=50K
48,3,131826,3,10,1,4, Husband,2,1,0,0,40,2, >50K
39,3,211440,1,9,1,2, Husband,2,1,0,0,55,2, >50K
35,3,31023,3,13,1,2, Husband,2,1,0,0,45,2, <=50K
40,3,145439,1,3,1,2, Husband,1,1,4064,0,40,3, <=50K
19,3,255161,1,9,3,2, Own-child,2,1,0,0,25,2, <=50K
28,3,411950,1,9,2,4, Not-in-family,2,1,0,0,40,2, <=50K
23,3,275818,3,10,3,2, Not-in-family,2,2,0,1974,40,2, <=50K
18,3,318082,3,10,3,2, Own-child,2,1,0,0,35,2, <=50K
23,1,287988,3,13,3,4, Not-in-family,2,1,0,0,40,2, <=50K
47,1,138342,1,7,1,2, Husband,2,1,3411,0,40,3, <=50K
42,1,115932,3,13,2,4, Own-child,2,1,0,0,40,2, <=50K
25,3,60358,3,10,3,2, Own-child,2,1,0,0,40,2, <=50K
17,3,140117,1,6,3,2, Own-child,2,2,0,0,12,2, <=50K
34,3,158040,3,13,3,6, Not-in-family,2,2,0,0,45,2, <=50K
30,2,321990,2,14,1,6, Husband,2,1,15024,0,60,0, >50K
29,3,232784,2,12,3,6, Own-child,2,1,0,0,40,2, <=50K
22,3,349368,3,10,1,4, Wife,2,2,0,0,40,2, <=50K
46,1,325573,1,9,3,6, Not-in-family,2,1,0,0,40,2, <=50K
69,3,140176,1,9,1,2, Husband,2,1,0,0,24,2, <=50K
50,3,128478,1,9,1,4, Husband,2,1,0,0,60,2, >50K
19,0,318264,3,10,3,0, Own-child,2,1,0,0,30,2, <=50K
59,3,147989,1,9,1,3, Husband,2,1,0,0,40,0, <=50K
45,1,155659,3,10,1,4, Husband,2,1,0,0,40,2, >50K
41,1,288433,2,14,3,4, Not-in-family,3,2,0,0,40,2, <=50K
47,1,329205,3,13,2,4, Unmarried,2,1,0,0,40,2, <=50K
64,3,171373,1,7,2,6, Unmarried,2,2,0,0,40,2, <=50K
29,3,228860,3,10,1,2, Husband,2,1,0,0,35,2, <=50K
29,3,196116,2,15,2,4, Own-child,2,2,2174,0,72,2, <=50K
17,3,47771,1,7,3,4, Own-child,2,2,0,0,20,2, <=50K
24,3,201680,1,9,3,4, Unmarried,2,1,0,0,60,2, <=50K
28,3,337378,1,9,1,4, Husband,2,1,0,0,40,2, <=50K
35,3,246449,1,9,3,2, Not-in-family,2,1,3325,0,50,2, <=50K
48,3,227714,3,13,1,2, Husband,2,1,0,0,60,2, <=50K
36,3,177285,2,11,3,4, Unmarried,3,2,0,0,38,2, <=50K
38,3,71701,2,11,3,4, Not-in-family,2,2,0,0,40,3, <=50K
49,3,30219,1,9,2,4, Not-in-family,2,1,0,1669,40,2, <=50K
42,3,280167,2,14,1,4, Husband,2,1,0,0,40,2, >50K
36,2,27408,2,11,1,2, Husband,2,1,0,0,60,2, <=50K
25,3,167031,1,6,3,3, Not-in-family,2,2,0,0,40,3, <=50K
41,3,173682,2,14,1,3, Husband,2,1,0,0,40,2, <=50K
35,2,278557,1,9,1,6, Husband,2,1,0,0,30,2, <=50K
32,3,113688,2,11,2,6, Not-in-family,2,2,0,0,50,2, <=50K
41,2,252986,2,14,1,4, Husband,2,1,0,0,40,2, >50K
48,3,33669,3,10,1,2, Husband,2,1,0,0,60,2, <=50K
56,3,100776,1,9,1,2, Wife,2,2,0,0,50,2, <=50K
47,2,177457,3,10,1,2, Husband,3,1,0,0,40,2, <=50K
30,1,312767,1,9,3,2, Unmarried,3,2,0,0,40,2, <=50K
51,3,43354,1,7,1,4, Husband,2,1,0,0,40,2, >50K
22,2,375422,3,13,3,4, Own-child,2,1,0,0,40,1, <=50K
49,2,263568,3,13,1,6, Husband,2,1,0,0,60,2, >50K
67,0,74335,1,9,2,0, Not-in-family,2,2,0,0,10,3, <=50K
26,3,302097,1,9,1,3, Husband,2,1,3464,0,48,2, <=50K
35,3,248010,3,13,1,4, Unmarried,2,1,0,0,40,2, <=50K
37,0,87369,1,5,2,0, Unmarried,2,2,0,0,40,2, <=50K
34,3,405577,3,10,3,4, Not-in-family,2,1,0,0,40,2, <=50K
51,1,167065,1,9,1,6, Husband,2,1,0,0,40,2, <=50K
26,3,102476,3,13,1,6, Husband,2,1,0,0,40,2, <=50K
28,1,526528,3,10,3,4, Unmarried,3,2,3887,0,40,2, <=50K
32,3,175878,1,4,1,4, Husband,2,1,0,0,35,2, <=50K
55,3,213894,1,7,2,4, Unmarried,3,2,0,0,40,2, <=50K
17,3,150262,1,7,3,2, Own-child,2,2,0,0,20,2, <=50K
40,3,75363,3,10,2,6, Unmarried,2,2,0,0,40,2, <=50K
38,3,272671,3,13,2,2, Own-child,2,1,0,0,50,2, <=50K
67,2,411007,1,9,2,6, Not-in-family,2,2,15831,0,40,2, >50K
44,3,222434,1,9,2,3, Own-child,2,1,0,0,40,2, <=50K
26,3,180246,3,10,1,6, Husband,2,1,7688,0,40,2, >50K
25,3,171236,1,9,2,6, Own-child,2,2,0,0,40,2, <=50K
45,3,367037,1,9,2,4, Unmarried,2,2,0,0,40,2, <=50K
38,3,304651,1,9,1,4, Husband,2,1,0,0,45,2, >50K
62,3,97017,3,10,1,4, Husband,2,1,0,0,45,2, <=50K
20,3,146879,1,9,3,2, Not-in-family,2,1,0,2001,40,2, <=50K
45,1,320818,3,10,1,2, Other-relative,3,1,0,0,40,2, <=50K
47,2,84735,2,14,1,4, Wife,2,2,0,0,20,2, >50K
49,3,184428,3,13,2,4, Not-in-family,2,1,0,0,40,2, <=50K
36,3,326886,1,9,1,4, Husband,2,1,0,0,40,2, >50K
24,0,169624,1,9,2,0, Unmarried,3,2,0,0,37,2, <=50K
29,3,212102,1,9,2,2, Unmarried,3,2,0,0,30,2, <=50K
23,3,175837,1,7,3,6, Other-relative,2,2,0,0,40,2, <=50K
50,3,177487,1,9,1,4, Husband,2,1,0,0,40,2, <=50K
44,3,286750,3,13,1,6, Husband,3,1,0,1902,40,2, >50K
44,3,171424,3,13,1,4, Husband,2,1,0,0,40,2, >50K
32,3,194981,1,9,1,3, Wife,2,2,0,0,36,2, <=50K
73,3,199362,1,9,1,2, Husband,2,1,0,0,30,2, <=50K
24,3,204226,2,14,3,4, Not-in-family,2,2,0,0,40,2, <=50K
46,1,72506,1,9,1,2, Wife,3,2,0,0,40,2, <=50K
61,2,61040,3,10,1,2, Husband,2,1,7688,0,36,2, >50K
37,1,194630,2,14,3,6, Own-child,2,2,0,0,40,2, <=50K
29,3,391867,2,11,1,4, Husband,2,1,0,0,40,2, >50K
40,3,94080,2,12,1,6, Husband,2,1,0,0,40,2, >50K
17,3,289405,1,7,3,3, Own-child,1,1,0,0,12,2, <=50K
30,3,170130,1,9,2,4, Unmarried,2,2,0,0,40,2, <=50K
19,3,158118,1,9,3,2, Not-in-family,2,2,0,1719,40,2, <=50K
30,3,447739,2,16,3,4, Not-in-family,2,1,0,0,60,2, <=50K
90,0,39824,1,9,2,0, Not-in-family,2,1,401,0,4,2, <=50K
76,0,312500,1,3,2,0, Unmarried,2,2,0,0,40,2, <=50K
47,3,223342,1,9,2,4, Unmarried,2,2,0,1504,35,2, <=50K
65,0,293385,1,1,1,0, Husband,3,1,0,0,30,2, <=50K
25,3,106377,3,10,3,4, Own-child,2,1,0,0,40,2, <=50K
41,3,66118,3,13,2,4, Own-child,2,2,0,0,40,2, <=50K
47,3,274883,1,9,1,2, Husband,2,1,0,0,40,2, <=50K
27,1,123773,2,12,3,4, Unmarried,3,2,0,0,40,2, <=50K
42,1,70655,1,9,1,4, Husband,2,1,0,0,44,2, <=50K
49,3,177426,1,9,2,2, Not-in-family,2,2,0,0,20,2, <=50K
37,3,200374,3,13,1,2, Husband,2,1,0,1902,40,2, >50K
19,1,159269,3,10,3,4, Own-child,2,1,0,0,15,2, <=50K
24,3,235894,1,9,1,4, Husband,2,1,0,0,38,2, <=50K
34,1,97723,2,15,1,4, Husband,2,1,0,0,40,2, >50K
33,3,167309,3,13,3,4, Not-in-family,2,1,0,0,40,2, <=50K
44,2,98106,3,10,2,6, Not-in-family,2,2,0,0,40,2, <=50K
37,1,22201,3,13,1,4, Husband,1,1,7298,0,40,2, >50K
45,3,108993,1,9,3,4, Own-child,2,1,0,0,40,2, <=50K
35,3,265954,3,13,3,6, Not-in-family,3,1,0,0,40,2, <=50K
58,2,100960,1,9,1,2, Husband,2,1,0,0,50,2, <=50K
45,3,170092,3,10,2,2, Not-in-family,2,2,0,0,50,2, <=50K
54,3,326156,3,10,1,4, Husband,2,1,0,0,40,2, >50K
45,3,216932,2,14,1,6, Husband,2,1,0,0,40,2, >50K
69,3,36956,3,10,1,6, Husband,2,1,20051,0,50,2, >50K
24,3,214014,1,9,3,4, Own-child,3,1,0,0,40,2, <=50K
36,3,99872,1,9,1,4, Husband,1,1,0,0,40,1, <=50K
61,1,151459,1,6,3,2, Not-in-family,3,2,0,0,38,2, <=50K
57,2,161662,3,13,1,6, Husband,2,1,7688,0,60,2, >50K
56,3,367200,1,9,2,4, Other-relative,2,1,0,0,40,2, <=50K
35,3,86648,2,14,1,4, Husband,2,1,0,1977,45,2, >50K
51,1,168539,3,13,1,6, Husband,2,1,0,0,50,2, >50K
50,3,140741,1,7,3,3, Other-relative,2,2,0,0,40,2, <=50K
25,3,197651,3,10,3,3, Own-child,2,2,0,0,43,2, <=50K
46,3,123053,2,14,1,6, Husband,1,1,0,0,50,3, >50K
23,3,330571,3,13,3,4, Own-child,2,2,0,0,25,2, <=50K
44,3,204235,1,9,1,2, Husband,2,1,0,0,40,2, <=50K
38,1,346766,1,9,2,4, Unmarried,2,2,0,0,40,2, <=50K
35,0,257250,1,9,3,0, Own-child,2,1,0,0,40,2, <=50K
25,3,163396,3,10,3,3, Not-in-family,1,2,0,0,40,2, <=50K
78,0,135839,1,9,2,0, Not-in-family,2,2,1086,0,20,2, <=50K
18,3,36251,1,6,3,2, Own-child,2,2,0,0,15,2, <=50K
40,3,149102,1,9,1,6, Not-in-family,2,1,2174,0,60,3, <=50K
61,0,222395,1,9,1,0, Husband,2,1,0,0,40,2, <=50K
31,1,29152,1,8,1,2, Wife,2,2,0,0,40,2, <=50K
33,3,79303,1,9,1,6, Husband,2,1,0,0,45,2, <=50K
35,3,272338,2,11,2,4, Unmarried,2,2,0,0,40,2, <=50K
55,1,200497,2,14,1,6, Husband,2,1,0,0,45,2, >50K
19,3,148392,1,9,3,4, Own-child,2,1,0,0,30,2, <=50K
31,3,164243,3,10,1,4, Husband,2,1,0,1579,40,2, <=50K
43,1,129298,2,14,1,6, Husband,2,1,0,0,40,2, >50K
49,1,174981,2,14,1,6, Husband,3,1,0,0,47,2, >50K
48,1,328610,2,15,1,4, Husband,2,1,0,0,45,2, >50K
27,3,77774,1,9,3,3, Own-child,2,2,0,0,34,2, <=50K
38,1,134069,2,14,1,6, Husband,2,1,7298,0,60,2, >50K
35,3,209214,1,9,1,4, Wife,2,2,4386,0,35,2, >50K
29,3,153805,1,9,3,3, Other-relative,1,1,0,0,40,3, <=50K
27,3,168827,3,13,3,2, Own-child,2,1,0,0,2,2, <=50K
31,3,373432,1,5,1,4, Husband,2,1,0,0,43,2, <=50K
26,3,57600,3,13,1,4, Husband,2,1,0,0,40,2, <=50K
53,2,302847,1,9,1,2, Husband,2,1,0,0,35,2, <=50K
23,3,227594,1,9,3,4, Not-in-family,2,2,0,0,30,2, <=50K
32,1,44777,1,9,2,3, Not-in-family,3,1,0,0,46,2, <=50K
54,0,133963,1,9,2,0, Own-child,2,2,0,0,40,2, <=50K
36,3,279615,3,13,2,2, Own-child,2,2,0,0,40,2, <=50K
22,3,276133,1,9,3,6, Not-in-family,2,1,0,0,50,2, <=50K
62,3,136314,3,10,1,4, Wife,2,2,0,0,40,2, <=50K
41,3,204410,1,9,1,4, Husband,2,1,0,1485,44,2, >50K
59,2,223215,3,13,1,6, Husband,2,1,0,1977,50,2, >50K
43,3,184625,1,9,1,4, Wife,2,2,0,0,40,2, >50K
34,2,265917,1,9,1,6, Husband,2,1,0,0,40,2, >50K
27,3,158647,3,10,3,4, Not-in-family,2,2,0,0,40,2, <=50K
35,3,22055,3,10,1,4, Husband,1,1,0,0,60,2, <=50K
41,1,176716,1,9,1,2, Husband,2,1,0,0,60,2, <=50K
42,3,270721,3,13,3,4, Not-in-family,2,1,0,0,32,2, <=50K
24,3,100321,3,10,2,4, Not-in-family,2,1,0,0,48,2, <=50K
35,3,79050,1,9,3,2, Unmarried,3,1,0,0,72,2, <=50K
40,1,42703,3,10,1,4, Wife,2,2,0,0,40,2, >50K
46,3,116952,1,4,1,4, Wife,2,2,0,0,45,2, <=50K
45,3,331643,3,10,1,4, Husband,2,1,0,0,40,2, >50K
33,3,207937,1,9,3,4, Not-in-family,2,1,0,1092,40,2, <=50K
68,3,223486,1,9,2,2, Unmarried,2,2,0,0,7,3, <=50K
33,3,340332,3,13,2,6, Not-in-family,3,2,0,0,45,2, <=50K
23,3,184813,3,10,1,2, Husband,2,1,0,0,20,2, <=50K
42,2,32185,3,13,1,6, Husband,2,1,0,0,60,2, >50K
30,3,197886,3,10,3,2, Not-in-family,2,1,0,0,45,2, >50K
35,1,248374,3,10,2,4, Unmarried,3,2,0,0,40,2, <=50K
40,3,382499,1,9,2,4, Unmarried,2,2,0,0,50,2, <=50K
36,1,108320,2,14,2,4, Unmarried,2,1,5455,0,30,2, <=50K
46,2,161386,1,5,1,4, Wife,2,2,0,0,50,2, <=50K
49,1,110172,1,9,1,2, Husband,2,1,0,0,40,2, <=50K
41,3,144032,1,9,1,6, Husband,2,1,0,0,60,2, <=50K
26,3,224426,2,14,3,6, Own-child,2,1,0,0,38,2, <=50K
37,3,230408,1,9,2,2, Not-in-family,3,2,0,0,20,2, <=50K
50,1,20795,3,10,1,2, Husband,2,1,0,0,40,2, >50K
20,3,174714,3,10,3,2, Own-child,2,1,0,0,20,2, <=50K
59,1,398626,2,16,2,4, Unmarried,2,1,25236,0,45,2, >50K
30,3,149531,3,10,1,2, Husband,2,1,0,0,40,2, <=50K
23,3,34113,1,9,1,4, Husband,2,1,0,0,45,2, <=50K
44,1,323790,3,13,1,2, Husband,2,1,0,0,40,2, >50K
28,3,331381,3,13,3,4, Not-in-family,2,1,0,0,40,2, <=50K
48,3,160647,3,10,3,6, Not-in-family,2,2,0,0,40,3, >50K
34,3,339142,1,9,2,6, Unmarried,2,2,0,0,40,2, <=50K
58,3,164857,3,13,3,4, Not-in-family,2,1,0,0,99,2, <=50K
33,1,267859,3,10,1,2, Husband,2,1,0,0,40,2, <=50K
38,3,167725,3,13,1,2, Not-in-family,1,1,0,0,84,1, <=50K
49,1,586657,3,13,1,6, Husband,2,1,7298,0,40,2, >50K
67,2,105907,1,2,2,2, Not-in-family,3,2,0,0,20,2, <=50K
23,3,200677,1,6,3,3, Not-in-family,2,2,0,0,40,2, <=50K
42,3,193882,3,10,1,4, Husband,2,1,0,0,40,2, >50K
54,3,138026,1,9,1,4, Wife,2,2,0,0,40,2, <=50K
49,3,122385,2,14,1,6, Husband,2,1,0,0,40,2, >50K
35,3,49020,2,14,1,6, Husband,2,1,0,0,60,2, >50K
26,3,283715,1,9,3,4, Own-child,2,1,0,0,40,2, <=50K
31,3,286406,1,9,3,6, Not-in-family,2,1,3325,0,40,2, <=50K
36,3,166416,1,9,1,6, Husband,2,1,0,0,40,2, <=50K
25,3,156334,1,6,1,3, Husband,2,1,0,0,40,2, <=50K
35,1,45607,2,14,3,4, Not-in-family,2,1,0,0,60,2, >50K
40,1,112362,2,14,1,4, Husband,2,1,0,0,40,2, <=50K
52,3,200419,2,12,2,4, Not-in-family,2,2,0,0,50,2, <=50K
42,1,341638,3,13,1,4, Husband,2,1,0,0,40,2, >50K
25,0,34161,1,8,2,0, Unmarried,2,2,0,0,30,2, <=50K
50,2,127151,2,14,1,4, Wife,2,2,0,0,40,2, >50K
52,3,321959,3,10,1,3, Husband,3,1,0,0,40,2, >50K
51,1,35211,2,14,1,4, Husband,1,1,0,0,40,2, <=50K
19,3,214935,3,10,3,6, Own-child,2,1,0,0,40,2, <=50K
43,3,132130,2,11,1,6, Husband,2,1,0,0,40,2, >50K
57,3,222247,1,8,1,2, Husband,2,1,0,0,40,2, >50K
35,3,165799,1,9,2,6, Not-in-family,2,1,0,0,60,2, <=50K
30,3,257874,3,13,3,2, Not-in-family,2,2,0,0,30,2, <=50K
38,3,357173,1,9,1,4, Husband,2,1,0,0,40,2, <=50K
45,1,305739,3,10,2,4, Not-in-family,2,2,0,0,40,2, <=50K
23,3,172047,1,9,3,6, Own-child,2,1,0,0,40,2, <=50K
22,3,110677,3,10,2,2, Own-child,2,2,0,0,40,2, <=50K
21,0,405684,1,9,3,0, Other-relative,2,1,0,0,35,3, <=50K
60,3,82388,3,10,1,2, Husband,2,1,0,0,38,2, <=50K
45,3,289230,3,13,2,4, Unmarried,2,2,0,0,48,2, >50K
26,3,101812,1,9,3,3, Unmarried,2,1,5721,0,40,2, <=50K
49,1,336509,1,6,1,2, Husband,2,1,0,0,40,2, <=50K
29,3,383402,3,10,2,2, Not-in-family,2,2,0,0,35,2, <=50K
47,3,328216,3,10,1,3, Husband,2,1,7298,0,40,2, >50K
40,3,280362,1,9,1,2, Husband,2,1,0,0,35,2, <=50K
34,3,212064,1,9,2,4, Unmarried,2,2,7443,0,35,2, <=50K
42,3,173704,2,14,1,4, Husband,2,1,0,0,40,2, <=50K
33,3,433375,1,2,1,4, Husband,2,1,0,0,35,3, <=50K
63,2,106551,1,9,1,4, Husband,2,1,0,0,40,2, <=50K
53,3,22418,1,9,1,4, Husband,2,1,0,0,40,2, <=50K
38,3,54816,2,11,1,4, Husband,2,1,0,0,40,2, >50K
44,3,358199,3,10,1,2, Husband,2,1,0,0,45,2, >50K
43,3,190044,1,6,1,2, Husband,2,1,0,0,40,2, <=50K
26,3,97698,2,14,3,6, Not-in-family,2,1,0,0,32,2, <=50K
56,3,53366,1,9,1,2, Husband,2,1,0,0,40,2, <=50K
39,3,236136,2,11,2,4, Unmarried,3,2,0,0,40,2, <=50K
44,3,326232,1,4,2,6, Not-in-family,2,1,0,0,48,2, <=50K
34,3,581071,1,9,2,4, Not-in-family,2,1,0,0,48,2, >50K
40,3,220589,2,12,3,4, Not-in-family,2,2,0,0,40,2, <=50K
38,1,161463,3,10,1,2, Husband,3,1,0,0,40,2, <=50K
44,3,95255,3,10,2,4, Unmarried,2,2,0,0,40,2, <=50K
34,1,223267,3,10,2,2, Own-child,2,1,0,0,72,2, <=50K
22,3,236769,3,13,3,4, Not-in-family,2,1,0,0,20,3, <=50K
58,2,229498,3,10,2,2, Not-in-family,2,2,0,0,20,2, >50K
43,3,177083,3,10,2,3, Unmarried,2,2,0,0,30,2, <=50K
23,3,287681,1,9,3,4, Own-child,2,1,0,0,40,3, <=50K
41,3,49797,3,10,2,6, Not-in-family,3,2,0,0,40,2, <=50K
44,3,174051,3,10,3,2, Not-in-family,2,1,0,0,35,2, <=50K
32,3,194901,1,9,1,4, Husband,2,1,0,0,40,2, <=50K
38,1,252250,2,12,1,2, Husband,2,1,0,0,56,2, >50K
47,3,191277,3,10,1,2, Husband,2,1,0,0,50,2, >50K
24,3,174907,1,9,3,2, Own-child,2,2,0,0,30,2, <=50K
39,3,167140,2,14,1,6, Husband,2,1,0,0,40,2, <=50K
32,3,236543,1,8,2,2, Own-child,2,1,0,0,54,3, <=50K
40,3,214242,1,9,1,3, Husband,2,1,0,0,50,2, <=50K
